Facilities List
ID,Name,Address,Unit No,Postal Code,Primary Contact Last Name,Primary Contact First Name,Phone,Phone Ext,Industry,Employees at Facility
"23330","Laser Reproduction","388 Carlaw Ave  ","201","M4M 2T4","Wong","Andy","416-778-8368","","Quick Printing","8"
"220","Lassonde Beverages Canada","95 Vulcan St","","M9W 1L4","Benoit ","Gervais","416-244-4224","17241","Soft Drink & Ice Mfg.","120"
"10","Latvija Amerika","4 Credit Union Drive","","M4A 2N8","Pavars","Richard","416-466-1514","","Newspaper Publishers","8"
"22617","Laundro World","1020 Bloor St W","","M6H 1M2","Chang","Sung","416-516-2836","","Coin-Operated Laundries & Dry Cleaners","2"
"22829","Laundry Town Canada 2077054 Ontario Inc","1635 Lawrence Ave West","","M4Y 1Y5","Fernando","Nirmala","416-298-8800","128","Coin-Operated Laundries & Dry Cleaners","3"
"23001","Lawrence Transmission Of Etobicoke Limited","38 Brydon Drive","","M9W 4N2","Spick","Robert","905-832-8822","","Automotive Parts & Accessories Stores","1"
"25173","LawrenceKingston Road XRay","4125 Lawrence Ave East","210","M1E 2S2","Ouyang","Mao","416-281-4167","","Medical & Diagnostic Laboratories","3"
"24053","LazerTech Limited","33 Melford Drive","1","M1B 2G6","Zhou","Frank","416-291-7727","222","Semiconductor & Electronic Component Mfg.","48"
"37","LeaAnn Belter Bridal Limited","785 Queen St E","","M4M 1H5","Belter","LeaAnn","416-778-6868","","Women's & Girls' Cut & Sew Dress Mfg.","16"
"24275","Leader Plating On Plastics","2 Jody Ave","","M3N 1H1","Corazza","Rob","416-746-1492","","Coating, Engraving & Heat Treating Activities","20"
"78","Leathercraft Incorporation","40 Ronson Dr","5","M9W 1B3","Johal","Jatinder","416-614-9155","","Upholstered Household Furniture Mfg.","30"
"23301","Lee Woodfinishing Inc","29 Iron Street","","M9W 5E3","Wong","Rainnia","416-675-2626","","Showcase, Partition, Shelving & Locker Mfg.","5"
"24063","Lee's Auto Repairs Centre","3459 Dundas St W","","M6S 2S5","Nguyen","Lee","416-769-0605","","General Automotive Repair","2"
"22694","Lee's Printing","49 Scarlett Rd","","M6N 4J8","Lee","Paul","416-767-8898","","Quick Printing","1"
"24788","Leef","4 Bestobell Rd","","M8W 4H3","Dubrovsky","Oleg","416-236-5353","","All Other Miscellaneous Mfg.","1"
"23932","Legend Kitchen Gallery Inc","3615 Weston Rd","1","M9L 1V8","Francis","June","416-661-5101","","Wood Kitchen Cabinet & Counter Top Mfg.","4"
"24730","Leland Industries Inc","95 Commander Blvd","","M1S 3S9","Nelson","Jason","416-291-5308","226","Steel Wire Drawing","130"
"23500","Len's Equipment Repair Service Co Ltd","40 Skagway Ave","3","M1M 3V1","Camposeo","Fortunata","416-261-6121","","Commercial & Ind'l Mach. & Equip. R&M","6"
"24688","Leo's Truck Service Ltd","105 Nugget Ave","","M1S 3B1","Vella","Santo","416-298-6400","","General Automotive Repair","11"
"24814","Les Sarak MFG Jewellers","27 Queen Street East","1004","M5C 2M6","Sarak","Les","416-941-9153","","Jewellery & Silverware Mfg.","2"
"23151","Lestar Autoworks Inc","101 Toro Road","51","M3J 2Z1","Targosz","Lech","416-635-0815","","Automotive Body, Paint & Interior R&M","2"
"23420","Levain World Bakery","20 Advance Road","","M8Z 2T4","Bagdan","Galen","416-237-1933","","Commercial Bakeries & Frozen Product Mfg.","12"
"22038","Levolor Canada","53 Jutland Road","53","M8Z 2G6","Nazam","Muhammad","416-847-2420","2420","Blind & Shade Mfg.","85"
"22241","Liana's Dry Cleaners","327 Danforth Avenue","","M4K 1N7","Giannopoulos","Fotios","416-461-1821","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","1"
"351","Liberte Natural Foods Inc","60 Brisbane Road","","M3J 2K2","Cooper","Peggie","416-661-0582","","Dairy Product (except Frozen & Fluid) Mfg.","47"
"23928","Liberty Spring Toronto Inc","25 Worcester Road","","M9W 1K9","Featherstone","Tom","416-675-9072","155","Other Fabricated Wire Product Mfg.","50"
"24879","Libra Dental Lab","106 Humber College Blvd","Suite 207","M9V 4E4","Libralato","Mark","416-745-6318","","Medical & Diagnostic Laboratories","4"
"22321","Life Line Manufacturing Inc","719 Clayson Road","","M9M 2H4","Nakhshon","Shirley","416-849-6654","","All Other Misc. Wood Product Mfg.","10"
"232","Lifelabs","100 International Blvd","","M9W 6J6","Wynne","Louise","416-675-4530","2470","Medical & Diagnostic Laboratories","600"
"24654","Lifelabs","1200 Markham Rd","","M1H 3C3","Langstaff","Annette","416-287-6634","","Medical & Diagnostic Laboratories","3"
"24980","Lifetronics Medical Inc","401 Magnetic Drive","27","M3J 3H9","DassPearce","Cassandra","416-665-2313","","All Other Whl.","4"
"24340","Lighting Nelson Garrett Inc","106 Birmingham St","","M8V 4E6","Simms","Gord","416-463-0050","","Lighting Fixture Mfg.","12"
"523","Lightning Graphics","211 Silver Star Blvd","","M1V 0A9","Lieu","Wilson","416-298-9475","","Other Printing","18"
"25289","Liloo Nouri","344 Harbord St","","M6G 1H4","Nouri","Liloo","416-535-4887","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","1"
"363","Lincoln Electric Company Of Canada","179 Wicksteed Avenue","","M4G 2B9","Conroy","Frank","416-467-4258","","All Other Misc. Fabricated Metal Product Mfg.","247"
"535","Lithorock Printing Limited","400 Finchdene Square","15","M1X 1E2","Laverock","James","416-289-0210","","Other Printing","4"
"170","Lithotech","5910 Finch Ave E","","M1B 5P8","Campagnolo ","David ","416-412-3500","","Other Printing","100"
"23518","Loders Croklaan Canada Inc","195 Belfield Road","","M9W 1G8","Mijokovic","Goran","416-243-2334","26","Fat & Oil Refining & Blending","12"
"25274","Lodhia Jewellers","170 The Donway West","113","M3C 2G3","Lodhia","Balkrishna","416-441-2856","","Jewellery Stores","3"
"25086","Long McQuade Musical Instruments","2777 Steeles Ave W","","M3J 3K5","Malinowski","Andrew","905-837-9785","294","Musical Instrument & Supplies Stores","25"
"22092","LongLok Canada","5 Crockford Blvd","","M1L 4J9","Tracey","Rob","416-288-6855","","Coating, Engraving & Heat Treating Activities","15"
"25285","Lorin Fraser Service Centre Ltd","219 Gerrard St East","","M5A 2E7","Lam","Tony","416-922-1752","","General Automotive Repair","2"
"25019","Lorin Fraser Service Centre Ltd","219 Gerrard Street East","","M5A 2E7","Lam","Tony","416-922-1752","","General Automotive Repair","2"
"25427","Lorne Press","395 Oakdale Road","","M3N 1W7","Ferguson","Mark","416-742-8323","","Folding Paperboard Box Mfg.","4"
"24769","Lorne Press","395 Oakdale Road","","M3N 1W7","Ferguson","Mark","416-742-8323","","Folding Paperboard Box Mfg.","4"
"23153","Lorpon Labels Inc","24 Huddersfield Road","","M9W 5Z6","PONTAROLLO","BOB","416-679-1215","222","Other Printing","27"
"24715","Louis Dreyfus Company Canada ULC","55 Torlake Crescent","","M8Z 1B4","Martinson","Dale","416-259-7177","","Frozen Food Mfg.","55"
"22315","Louis Frankian Jewellers Inc","55 Queen Street East","1103","M5C 1R6","Frankian","Bert","416-363-2116","","Jewellery & Silverware Mfg.","4"
"22721","Louis Interiors Inc","1283 Caledonia Rd","","M5M 2N3","Muller","Bill","416-785-9909","","Upholstered Household Furniture Mfg.","40"
"24843","Loveleen Auto Sales","11 Racine Rd","","M9W 2Z2","Nagla","Kabal","416-248-1166","","General Automotive Repair","1"
"23984","Loveleen Auto Sales And Service","11 Racine Rd","","M9W 2Z2","Nagla","Kabal","416-209-9751","","General Automotive Repair","1"
"25350","Lovsuns Tunneling Canada Ltd","441 Carlingview Drive","","M9W 5G7","Foto","Arben","647-255-0018","1046","Construction Machinery Mfg.","270"
"23413","Lowes Mfg Ltd Ta Decal Craft","3400 Midland Ave","7","M1V 4Y4","Lowe","Roger","416-292-8452","","Commercial Screen Printing","6"
"24751","Loyal Customs Cleaners","1304 Weston Rd","","M6M 2B3","KIM","Henry","416-249-3000","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","3"
"25300","Lush Manufacturing","35 Jutland Rd","","M8Z 2G6","O'Donell","Claudio","647-317-3571","","Soap & Cleaning Compound Mfg.","250"
"24771","Luxe Auto Collision","144 Oakdale Road","","M3N 1V9","Moradi","Shima","416-247-5055","223","Automotive Body, Paint & Interior R&M","14"
"23864","Luxury Auto Body","26 Chauncey Ave","","M8Z 2Z4","Rodrigues","Effie","416-233-0768","","Automotive Body, Paint & Interior R&M","4"
"22934","Lynett Funeral Home","3299 Dundas St W","","M6P 2A5","Shymko","Robert","416-767-1176","","Funeral Homes","6"
"24382","Lynnpak","355 Nugget Ave","","M1S 4J2","Lin","Jack","416-321-9707","","Plastics Bag Manufacturing","19"
"24352","M & S Auto Refinishing","1293 Queen Street","","M4L 1C2","Marcozzi","Andy","416-651-5898","","Automotive Body, Paint & Interior R&M","3"
"21886","M Fibres Inc","500 Keele St","401","M6N 3C9","Mckenna","Michael","416-763-5770","","Nonwoven Fabric Mills","14"
"22242","M Kabir Contracting Inc","75 Midwest Road","","M1P 3A6","Uddin","Mohd","416-755-9111","","Other Millwork","6"
"24185","M M Plating Inc","100 Barbados Blvd","","M1J 1K9","Mazor","Jerry","416-267-5811","225","Coating, Engraving & Heat Treating Activities","28"
"24595","M W General Auto Repairs","1A Harold Street","","M8V 2W8","Demianiuk","Peter","416-251-3493","","General Automotive Repair","2"
"25102","MALVERN GARAGE LTD","2050 McCowan Road","","M1S 4P5","BAKIC","CHARLES","416-292-5044","","General Automotive Repair","5"
"22385","MC Auto","26 Heintzman Street","Rear","M6P 2J6","Nguyen","Kim","416-769-8296","","General Automotive Repair","2"
"24750","MC Centreless Grinding LTD","39 Estate Dr","","M1H 2Z2","Caruso","Carmen","416-285-7906","","Other Metalworking Machinery Mfg.","3"
"25237","MHK Enterprises Inc","215 Victoria Street","201","M5B 1T9","Mardirossian","Haroution","416-366-7295","","Mineral, Ore & Precious Metal Whl.","1"
"25060","MICHAEL DRAGONETTI DENTURIST INC","549 Wilson Heights Blvd","","M3H 2V7","DRAGONETTI","MICHAEL","416-748-0219","","Offices of Dentists","1"
"25309","MICHAEL DRAGONETTI DENTURIST INC","543 WILSON HEIGHTS BLVD","","M3H 2V7","DRAGONETTI","MICHAEL","416-748-0219","","Offices of Dentists","1"
"24283","MJDaley Manufacturing Co Limited","425 Comstock Road","","M1L 2H4","Pechenick","Les","416-752-2030","","Metal Window & Door Mfg.","21"
"21962","ML Disposal Service","29 Judson St","","M8Z 1A4","Silva","Rene","416-603-7878","","Waste Collection","6"
"24799","MM Auto Body","2270 Kingston Rd ","","M1N 1T9","HAJIANI","MO","416-266-2229","","Automotive Body, Paint & Interior R&M","2"
"22303","MOH Holdings Inc Faster Linen Service Ltd","89 Torlake cres","","M8Z 1B4","Halberstadt","Mark","416-252-2030","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","140"
"22373","MP Machining Ltd","445 Midwest Road","32","M1P 4Y9","Dragan","Ioan","416-759-2173","","Cold-Rolled Steel Shape Mfg.","3"
"22804","MPI Morheat Inc","21 Meteor Drive","","M9W 1A3","Ravindran","Sajeed","416-675-7329","","Measuring, Medical & Controlling Devices Mfg.","12"
"547","MSB Plastics Manufacturing Ltd Plant 2","10 Disco Rd","","M9W 1L7","Djonin","Toza","416-675-2220","","Motor Vehicle Plastic Parts Mfg.","280"
"544","MSB Plastics Manufacturing Ltd Plt 1","23 Disco Rd","","M9W 1M2","Starchan","Richard","416-246-1782","4164","Motor Vehicle Plastic Parts Mfg.","225"
"24226","MSP","37 Penn Drive","","M9L 2A6","Mckague","Adrian","416-745-9600","230","Turned Product & Screw, Nut & Bolt Mfg.","30"
"24464","MSP Protection Systems Inc","38 Kilchurn Castle Drive","","M1T 2W4","Deeks","James","416-291-2341","","Electrical Wiring & Construction Supplies Whl","1"
"22114","MST Bronze Limited","345 Munster Avenue","","M8Z 3C6","Dickson","Joan","416-234-1015","25","All Other Miscellaneous Mfg.","8"
"22838","MTG General Machining Inc","1570 Midland Avenue","5","M1P 3C3","Gisarov","Mike","416-285-0726","","Machine Shops","4"
"23515","MTR Autobody","11 Thora Ave","","M1L 2P4","Ramsamooj","Manik","416-686-2398","","Automotive Body, Paint & Interior R&M","1"
"25133","MTricks Autosports Inc","416 Bloor St W","","M6P 3L4","Mendes","Tony","416-531-8609","","General Automotive Repair","2"
"24170","MV Cultured Marble","15 Crockford Blvd","10","M1L 4J9","Vong","Minh","416-288-8683","","All Other Non-Metallic Mineral Product Mfg.","2"
"24112","MW Metal Spinning Ltd","60 Alness Street","","M3J 2G9","Goldstein","Annette","416-661-8003","","Cold-Rolled Steel Shape Mfg.","1"
"23439","Maaco Auto Painting And Collision","19 Advance Rd","","M8Z 2S6","Magno","Mario","416-233-0991","","Automotive Body, Paint & Interior R&M","7"
"22837","Maaco Autopainting Bodywork","1100 FINCH AVE W","11 A","M3J 2E2","Stone","Arlene","416-650-5588","","Automotive Body, Paint & Interior R&M","5"
"437","MacGregors Meat & Seafood Ltd.","265 Garyray Dr","","M9L 1P2","Saunders","Steve","416-749-5951","","Rendering & Meat Processing from Carcasses","93"
"23010","MacGyver Collision Autobody","3360 Midland Ave","","M1V 4V7","Mouannes","Sandra","416-291-7323","","Automotive Body, Paint & Interior R&M","2"
"23956","Macfarlane Nameplate Anodizing Inc","185 Carlingview Dr","7","M9W 5E8","Gottdenker","Debbie","416-675-7150","","Coating, Engraving & Heat Treating Activities","17"
"22925","Machinery Canada","963 Martin Grove Rd","","M9W 4V6","Wheeldon","Tim","416-244-5361","","All Other Machinery, Equip. & Supplies Whl.","9"
"81","Mackinnon Bowes Ltd","162 Wicksteed Ave","","M6H 2B6","Cole","Allan","416-465-7508","","Funeral Homes","50"
"24675","Magic Coin Laundry","666 Burnhamthorpe Road","","M9C 2Z4","LeSarge","Raymond","416-620-9666","","Coin-Operated Laundries & Dry Cleaners","2"
"393","MagtronHeroux Devtek","1480 Birchmount Rd","","M1P 2E3","Secord","Mike","416-757-2366","8462","Aerospace Product & Parts Mfg.","53"
"23960","Mailcrafters Canada Inc","212 Oakdale Road","","M3N 2S5","Morell","Richard Rick","416-289-2639","","Commercial & Service Industry Machinery Mfg.","4"
"22893","Main Auto Body Ltd","1408 Victoria Park Ave","","M4A 2L8","Kiyonaga","Dale","416-759-5646","","Automotive Body, Paint & Interior R&M","7"
"24478","Maiwand Auto Service","3501 Dundas St W","","M6S 2S6","Rahim","Abdul","416-760-7198","","Tire Dealers","1"
"22495","Majestic Muffler Custom Exhaust Inc","6462 Kingston Road","","M1C 1L4","Rende","Frank","416-287-1807","","Automotive Exhaust System Repair","5"
"25264","Mallia Inc","77A Sheffield St","77a","M6M 3E9","Ma","Mark","416-703-0023","","Cut & Sew Clothing Contracting","25"
"22463","Malpack Ltd","130 Silver Star Blvd","","M9L 1X9","DiPietro","Emanuele","905-428-3751","","General Freight Trucking, Local","1"
"23573","Malvern Ultrasound And Mammography","1333 Neilson Road","230","M1B 4Y9","Vourlas","Anastasios","416-465-5735","","Medical & Diagnostic Laboratories","7"
"22687","Management Graphics 2000","312 Dolomite Dr","121","M3J 2N2","Klein","George","416-667-8877","325","All Other Services Related to Advertising","2"
"24176","Mandarin Dental Lab Inc","260 Richmond St East","","M5A 1P4","Sim","Stanis","416-363-6907","","Medical Equipment & Supplies Mfg.","4"
"21989","Maneli Importing Inc","76 Geary Ave","","M6H 2B5","Toniolo","Rosanna","416-531-8955","","China, Glassware, Crockery & Pottery Whl.","2"
"23866","Manoucher Fine Food Inc","703 Clayson Rd","","M9M 2H4","Cherepakha","Angelina","416-747-1234","","Commercial Bakeries & Frozen Product Mfg.","25"
"23487","Maple Leaf Coin Car Wash","1980 Lawrence Ave E","","M3J 2B1","Ghaith","David","416-752-9346","","Car Washes","6"
"408","Maple Leaf Foods Cappola Cartwright","92 Cartwright Ave","","M6A 1V2","Tennier","Anne","905-285-5712","","Rendering & Meat Processing from Carcasses","39"
"409","Maple Leaf Foods Cappola Lepage","25 Lepage Crt","","M3J 3M3","Tennier","Anne","905-285-5712","","Rendering & Meat Processing from Carcasses","71"
"399","Maple Leaf Foods Inc","150 Bartor Road","","M9M 2G6","Tennier","Anne","905-285-5721","","All Other Food Mfg.","254"
"383","Maple Leaf Foods Inc","100 Ethel Avenue","","M6N 4Z7","Tennier","Anne","905-285-5721","","Poultry Processing","741"
"22336","Maple Steel Works","2115 Codlin Cres","","M9W 5K7","Sandhu","Gurmit","416-798-4341","","All Other Automotive R&M","1"
"205","Marana Kitchen & Home Design Inc.","29 Portland Street","","M8Y 1A6","Amorim","Tony","416-259-3445","26","Wood Kitchen Cabinet & Counter Top Mfg.","24"
"25040","Marana Kitchens Home Design Inc","297 Carlingview Drive","","M9W 5G3","Amorim","Tony","416-259-3445","226","Other Millwork","18"
"22080","Marathon Cleaners","391 Vaughan Road","","M6C 2N8","Noormohamed","Azadali","416-656-0753","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","4"
"24703","Marble Renewal","109 Railside Rd","304","M3A 1B2","Russell","Kirk","416-445-2093","","All Other Special Trade Contracting","15"
"24280","Marble View Inc","447 Birchmount Rd","","M1K 1N6","Megardichian","Mega","416-686-8782","","All Other Non-Metallic Mineral Product Mfg.","7"
"22973","Marca College","2902 Danforth Avenue","","M4C 1M1","Chimenti","Joe","416-698-2558","","Technical & Trade Schools","9"
"181","Marcam Printers","29 Connell Court","7","M8Z 5T7","Alexander","Dan","416-240-9495","232","Other Printing","15"
"25104","Marika Technical Service Incorporated","40 Skagway Ave","1","M1M 3V1","Sokolovska","Marika","416-264-9959","","Waste Collection","1"
"24616","Marina Cleaners","2275 Lake Shore Blvd W","101","M8V 3Y3","Cho","Sung In","416-253-0176","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","2"
"22280","Mario's Dufferin Service","3175 Dufferin St","","M6A 2T2","Perri","Mario","416-782-5169","","General Automotive Repair","1"
"22384","Mario's Garage Inc","2B  Fennings Street","","M6J 3B8","Almeida","Roger","146-531-0875","","General Automotive Repair","2"
"22980","Mark 1 Cleaners","2208 Queen St E","C","M4E 1E7","Kim","Yiseoub","416-737-0031","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","5"
"23780","Mark J Mooney Associates Limited","150 Eglinton Ave E","suite 404","M4P 1E8","Mooney","Mark","416-928-2893","","Parking Lots & Garages","3"
"23464","Markdom Plastic Products Limited","1220 Birchmount Rd","","M1P 2C6","Pathmanathan","Ravi","416-752-4290","239","Motor Vehicle Plastic Parts Mfg.","83"
"23996","Market Cleaners","156 The Esplanade","","M5A 4A5","Taleb","Fred","416-941-8996","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","2"
"22177","Markham Litho Ltd","90 Venture Dr","2","M1B 3L6","Katzsch","Klaus","416-299-4360","23","Other Printing","7"
"24704","Markos Jewellery","55 Queen Street East","704","M5C 1R6","Hasou","Joseph","416-864-0959","","Other Personal & Household Goods R&M","4"
"24410","Martin Loomer's Office","69 Vermont Ave","","M6G 1X8","Loomer","Martin","416-534-2161","","Music Publishers","1"
